Nombre,Tiempo,Equipo,Prueba
"PORTELA LEIRA, MIGUEL",3520,NTNARON,50_Espalda_masc
"PORTELA LEIRA, DAVID",3526,NTNARON,50_Espalda_masc
"OTERO LAMAS, ALEJANDRO",3530,NTNARON,50_Espalda_masc
"GARCÍA CARRERAS, VICTOR",3550,NTNARON,50_Espalda_masc
"ORTIZ ANEIROS, LORENZO",2487,NTNARON,50_Libre_masc
"GRACIA CARBAJO, MIGUEL",2496,NTNARON,50_Libre_masc
"FERREIRO CASTRO, BRUNO",2561,NTNARON,50_Libre_masc
"GRAÑA DEL SOLAR, MIGUEL",2573,NTNARON,50_Libre_masc
"MEIZOSO FERNANDEZ, DANIEL",2628,NTNARON,50_Libre_masc
"FREIRE GARCIA, PABLO",2643,NTNARON,50_Libre_masc
"LOPEZ CABANAS, FCO. JOSE",2670,NTNARON,50_Libre_masc
"ALBES ALVARIÑO, DAVID",2730,NTNARON,50_Libre_masc
"FERNANDEZ ESPIÑEIRA, YAGO",2747,NTNARON,50_Libre_masc
"GONZALEZ PERNAS, DIEGO",2757,NTNARON,50_Libre_masc
"ORTIZ ANEIROS, LORENZO",2684,NTNARON,50_Mariposa_masc
"FERREIRO CASTRO, BRUNO",2748,NTNARON,50_Mariposa_masc
"FREIRE CORRAL, ROI",2885,NTNARON,50_Mariposa_masc
"PEREZ MAURIZ, HUMBERTO",2895,NTNARON,50_Mariposa_masc
"PORTELA LEIRA, MIGUEL",2941,NTNARON,50_Mariposa_masc
"MEIZOSO FERNANDEZ, DANIEL",2969,NTNARON,50_Mariposa_masc
"HERMIDA RAMOS, RAUL",2975,NTNARON,50_Mariposa_masc
"FERNANDEZ ESPIÑEIRA, YAGO",2982,NTNARON,50_Mariposa_masc
"LOPEZ CABANAS, FCO. JOSE",3081,NTNARON,50_Mariposa_masc
"ALBES ALVARIÑO, DAVID",3143,NTNARON,50_Mariposa_masc
